current_val_loss,dataset,decision_epoch,guard_ci_high,guard_ci_low,guard_predicted_improvement,guard_should_stop,model,realized_future_improvement,regime,run_id,seed,three_point_loss_slope
0.42084576950073244,cifar10,13,0.5345753135581343,0.3345445734961287,-0.005373541274617921,0,resnet18,0.1736394676208496,clean,development_base__cifar10__resnet18__s37__clean__instrumented,37,-0.0028855045318603445
0.825982421875,cifar10,6,16.577571582119155,-3.7652297303431665,0.1389830299819398,0,resnet18,0.3293485931396485,symmetric,development_base__cifar10__resnet18__s37__symmetric__instrumented,37,-0.11743250579833986
0.6874048461914063,cifar10,10,1.155218667650224,0.41734111195444656,0.008385286439057782,0,resnet18,0.19077101745605474,symmetric,development_base__cifar10__resnet18__s37__symmetric__instrumented,37,-0.07433274536132811
0.6506346633911133,cifar10,13,0.8153948472972654,0.5269747037969029,-0.007677397408514475,0,resnet18,0.15400083465576175,symmetric,development_base__cifar10__resnet18__s37__symmetric__instrumented,37,-0.053188210296630845
0.9357961334228516,cifar10,6,333.8720707025526,-17.259865093232552,0.19171092562355452,0,wrn28_2,0.48183644561767586,class_conditional,development_base__cifar10__wrn28_2__s11__class_conditional__instrumented,11,-0.04123104400634764
0.6446757492065429,cifar10,10,1.9188063027798568,-0.008610288128941487,-0.009889349685766824,0,wrn28_2,0.19071606140136715,class_conditional,development_base__cifar10__wrn28_2__s11__class_conditional__instrumented,11,-0.0676036499023438
0.6696813842773438,cifar10,13,1.0492181030209322,0.4028795017078789,0.029662667964941436,0,wrn28_2,0.21572169647216805,class_conditional,development_base__cifar10__wrn28_2__s11__class_conditional__instrumented,11,-0.03591887741088862
0.9512590637207031,cifar10,6,1.679214644177172e+25,-3395545397893963.0,0.010285215513131774,0,wrn28_2,0.6961829170227051,clean,development_base__cifar10__wrn28_2__s11__clean__instrumented,11,0.03692860412597654
0.4583600952148438,cifar10,10,12.951381516660803,-2.4003227762315054,0.004334606436884492,0,wrn28_2,0.20328394851684572,clean,development_base__cifar10__wrn28_2__s11__clean__instrumented,11,-0.04559008407592774
0.37282194976806643,cifar10,13,3.506231094329325,-0.7711516225343547,0.0227724318100046,0,wrn28_2,0.11774580307006838,clean,development_base__cifar10__wrn28_2__s11__clean__instrumented,11,-0.07176140365600583
